id,features
3415,"[0.3879640996456146, 0.1854875385761261, 0.0, 0.7060654759407043, 0.6336076855659485, 0.1145964190363884, 0.5421504974365234, 0.14905674755573273, 0.09066826850175858, 0.8940686583518982, 0.0, 0.08662991225719452, 0.0, 0.42074036598205566, 0.6064409613609314, 0.7250573039054871, 0.626924991607666, 0.0, 0.7440904378890991, 0.5610067844390869]"
3425,"[0.06159547343850136, 0.6703044772148132, 0.9691474437713623, 0.2454271912574768, 0.474757581949234, 0.19779257476329803, 0.3582710027694702, 0.21369542181491852, 0.9676485657691956, 0.7291733622550964, 0.22284719347953796, 0.2566348910331726, 0.051988810300827026, 0.0, 0.024351244792342186, 0.10515148937702179, 0.15002378821372986, 0.10315412282943726, 0.7568039894104004, 0.17663422226905823]"
3435,"[0.0, 0.4401010572910309, 0.0, 0.06074361503124237, 0.03577892854809761, 0.0, 0.33161184191703796, 0.6912261843681335, 0.34784871339797974, 0.2228071391582489, 0.9507009387016296, 0.21648219227790833, 0.0, 0.20497843623161316, 0.16979101300239563, 0.15857718884944916, 0.6543967723846436, 0.8529394268989563, 0.9338995218276978, 0.0]"
3445,"[0.14986711740493774, 0.2909926176071167, 0.7377906441688538, 0.36158114671707153, 0.6675509810447693, 0.0, 0.0, 0.09680335223674774, 0.0, 0.1697477400302887, 0.23611928522586823, 0.0, 0.7672812938690186, 0.7743583917617798, 0.5321407914161682, 0.9736708402633667, 0.4405718147754669, 0.07609367370605469, 0.18638400733470917, 0.8171617388725281]"
3455,"[0.2540663480758667, 0.0, 0.3721517026424408, 0.07628437876701355, 0.7598486542701721, 0.08494238555431366, 1.1671152114868164, 0.5440496206283569, 0.6338662505149841, 0.9656602740287781, 0.44702914357185364, 0.2792139947414398, 0.0, 0.02457459643483162, 0.5349459648132324, 0.2996514141559601, 0.019713858142495155, 0.0, 0.2497275173664093, 0.1873583048582077]"
3465,"[0.0, 0.0, 0.7056418657302856, 0.35943904519081116, 0.0, 0.0, 0.7979230284690857, 0.9065265655517578, 1.0536288022994995, 0.37120258808135986, 0.2063329964876175, 0.13597337901592255, 0.0, 0.07706791162490845, 0.5423334240913391, 0.4325123727321625, 0.3988400101661682, 0.9202426075935364, 0.661104142665863, 0.0]"
3475,"[0.14355067908763885, 0.0, 0.8104920983314514, 0.3183373808860779, 0.030204737558960915, 0.0, 0.5318107604980469, 0.22866219282150269, 1.0081287622451782, 0.0, 0.0, 0.26387643814086914, 0.36250409483909607, 0.40667951107025146, 0.05718718469142914, 1.026306390762329, 1.0692999362945557, 0.3980407118797302, 0.16281700134277344, 0.21305350959300995]"
3485,"[0.13588684797286987, 0.0, 0.46724948287010193, 0.792517900466919, 0.0015257667982950807, 0.0, 0.5276961326599121, 0.2906945049762726, 0.0, 0.16854162514209747, 0.21736344695091248, 1.1565996408462524, 0.41657009720802307, 0.7574893236160278, 0.05022041127085686, 0.6818405389785767, 0.4353344738483429, 0.10518038272857666, 0.0, 0.49769237637519836]"
3495,"[0.0, 0.4276306927204132, 0.21159280836582184, 0.28093674778938293, 0.0, 0.0, 0.8017249703407288, 0.393862247467041, 0.29238706827163696, 0.04594718664884567, 0.0, 0.8103647232055664, 1.3098397254943848, 0.6998663544654846, 0.3017027676105499, 0.34898683428764343, 0.1590653657913208, 0.11003516614437103, 0.15189263224601746, 0.469492644071579]"
3505,"[0.5417362451553345, 0.01665773242712021, 0.0, 0.7715590596199036, 0.0475853867828846, 0.5734747648239136, 0.25090500712394714, 0.8547569513320923, 0.4842214286327362, 0.0, 0.1661045104265213, 0.0, 1.0478415489196777, 0.18096809089183807, 0.0, 0.38905230164527893, 0.23977330327033997, 0.067914217710495, 0.21406196057796478, 1.2013434171676636]"
3515,"[0.801360547542572, 0.3237723708152771, 0.03014843910932541, 0.31790298223495483, 0.7272303700447083, 0.8757374286651611, 0.6786395311355591, 0.32137057185173035, 0.3029388189315796, 0.41551947593688965, 0.5908375382423401, 0.07290022820234299, 0.7126886248588562, 0.058478713035583496, 0.4222003221511841, 0.042245589196681976, 0.07287608832120895, 0.9334573745727539, 0.0, 0.09765367209911346]"
3525,"[0.08131130784749985, 0.5549769401550293, 0.057029351592063904, 0.03505774214863777, 0.11501326411962509, 0.4187721610069275, 0.41594013571739197, 0.31083858013153076, 0.7192946672439575, 0.0, 0.01894398033618927, 0.7995026707649231, 0.13271279633045197, 0.16119010746479034, 0.0, 0.021450519561767578, 0.8587036728858948, 0.9381707310676575, 1.07939612865448, 0.09749520570039749]"
3535,"[0.25649839639663696, 0.7671303153038025, 0.27871420979499817, 0.04283137619495392, 0.6691032648086548, 0.0, 0.6944844722747803, 0.0, 0.4367009103298187, 0.8724091649055481, 0.4883347749710083, 0.0, 0.5953553915023804, 0.36963316798210144, 0.6202506422996521, 0.048584435135126114, 0.16805922985076904, 0.0, 1.257144808769226, 0.07438867539167404]"
3545,"[0.2474653273820877, 0.2505573332309723, 0.5950097441673279, 0.4894324839115143, 0.20818683505058289, 0.3751032054424286, 0.8833614587783813, 0.5421380996704102, 0.12214665114879608, 0.5426669716835022, 1.2500762939453125, 0.2257714420557022, 0.011717898771166801, 0.17039714753627777, 0.0, 0.034436505287885666, 0.6186096668243408, 0.21600301563739777, 0.37415018677711487, 0.0]"
3555,"[0.045442789793014526, 0.6077941656112671, 0.7457196712493896, 0.08051874488592148, 0.0, 0.832240104675293, 0.3700392544269562, 0.0, 0.3566564917564392, 0.4470989406108856, 0.210849329829216, 0.0, 0.5869180560112, 0.7518308758735657, 1.344217300415039, 0.4919869303703308, 0.23391442000865936, 0.0, 0.5786005258560181, 0.3802855610847473]"
3565,"[1.2990508079528809, 0.0, 0.26786696910858154, 0.4145441949367523, 0.0, 0.7068750262260437, 0.0, 0.6975488066673279, 0.36756792664527893, 0.062066636979579926, 0.0, 0.605078935623169, 0.0, 0.707195520401001, 0.0, 0.4018510580062866, 0.8090274333953857, 0.11359570920467377, 0.3041430115699768, 0.4853885769844055]"
3575,"[0.1496962606906891, 0.0, 0.05862777307629585, 0.16812372207641602, 0.0, 0.0, 0.3667857348918915, 0.0, 0.20169971883296967, 0.7766793370246887, 0.0, 0.0, 1.0956138372421265, 0.2097184956073761, 0.6521999835968018, 0.04152160510420799, 0.20144325494766235, 1.1328504085540771, 0.7374944686889648, 0.10211635380983353]"
3585,"[0.6806649565696716, 1.0351841449737549, 0.5696545243263245, 0.0, 0.0, 0.0, 0.0, 0.06100719794631004, 0.3278721272945404, 0.5561171770095825, 0.19992704689502716, 0.40511423349380493, 0.0, 0.19936557114124298, 0.6115067601203918, 1.2458244562149048, 0.47754108905792236, 0.5689101219177246, 0.2655666768550873, 0.0]"
3595,"[0.07365456223487854, 0.6623920202255249, 0.3878640830516815, 0.0, 0.42271512746810913, 1.2628004550933838, 0.0, 0.0, 0.0, 0.0, 0.35837122797966003, 0.17952948808670044, 0.26896652579307556, 0.0, 0.18874259293079376, 0.8904696702957153, 0.0, 0.8097882866859436, 0.0, 0.2798272669315338]"
3605,"[0.0, 0.33037781715393066, 0.0, 1.0939425230026245, 0.31066545844078064, 0.253498375415802, 0.06558674573898315, 0.0, 0.38151639699935913, 0.042743198573589325, 0.17208977043628693, 0.0, 0.6222059726715088, 0.0, 0.013749033212661743, 0.4108293652534485, 0.9504005312919617, 0.9178370237350464, 0.48863357305526733, 0.0]"
3615,"[0.009994825348258018, 0.35428136587142944, 0.19343183934688568, 0.08930975943803787, 0.5486461520195007, 0.43471431732177734, 0.0696314200758934, 0.024486657232046127, 0.22665336728096008, 0.1365036964416504, 0.6407110095024109, 0.6179842948913574, 0.018016738817095757, 0.399667352437973, 1.2164878845214844, 0.4965513348579407, 0.08691765367984772, 0.35791242122650146, 0.06431878358125687, 0.16369923949241638]"
3625,"[0.06540806591510773, 0.341396689414978, 0.41196271777153015, 0.21796882152557373, 0.5110500454902649, 0.45551636815071106, 1.0532548427581787, 0.1191384494304657, 0.5485036969184875, 0.3221533000469208, 0.1860458105802536, 0.0, 0.8846360445022583, 0.4381294846534729, 0.0, 0.6043242812156677, 0.11411412060260773, 0.5934846997261047, 0.0, 0.358648419380188]"
3635,"[0.0, 0.13340307772159576, 0.0, 0.0, 0.4637320041656494, 0.0, 0.0, 0.8451347351074219, 0.16604569554328918, 0.47188785672187805, 0.33134567737579346, 0.5630271434783936, 0.6182029843330383, 0.23520904779434204, 0.6537474989891052, 0.3933819532394409, 0.013781493529677391, 0.0, 0.0, 1.3536357879638672]"
3645,"[0.46468883752822876, 0.0, 0.17917414009571075, 1.1566269397735596, 0.2577252686023712, 0.22136516869068146, 0.06922245025634766, 0.4682977497577667, 0.033248838037252426, 0.06252896040678024, 0.9179810881614685, 0.20752276480197906, 0.486690878868103, 0.8622996211051941, 0.12222342938184738, 0.4921656847000122, 0.3240106701850891, 0.7314534187316895, 0.3754482865333557, 0.03765856474637985]"
3655,"[0.0, 0.5356509685516357, 0.0, 0.32497385144233704, 0.0, 0.11483003944158554, 0.799946665763855, 0.42820248007774353, 0.0, 0.03351413458585739, 0.7545907497406006, 0.018503377214074135, 0.6428965926170349, 0.25354692339897156, 0.0, 0.8558847308158875, 0.7617586255073547, 0.6520534157752991, 0.5085911154747009, 0.019183943048119545]"
3665,"[0.7607577443122864, 0.7016348838806152, 0.2729160189628601, 0.7088741064071655, 0.4781945049762726, 0.0, 0.19411389529705048, 0.4749930500984192, 0.0, 0.14173127710819244, 0.0, 0.25579461455345154, 0.08052608370780945, 0.2903897762298584, 1.189178228378296, 0.7325841188430786, 0.05999748036265373, 0.1214417964220047, 0.0, 0.07996445149183273]"
6,"[0.1586020290851593, 0.33549273014068604, 1.110679268836975, 0.3044397532939911, 0.0, 0.59475177526474, 0.14132218062877655, 0.06529431790113449, 0.4121183753013611, 0.4843186140060425, 1.1164401769638062, 0.19390498101711273, 0.699785590171814, 0.3902185559272766, 0.0, 0.5501179695129395, 0.0320420041680336, 0.47234588861465454, 0.0, 0.08039062470197678]"
16,"[0.508267879486084, 0.21200598776340485, 0.7880733609199524, 0.366059809923172, 0.25552380084991455, 0.32623618841171265, 0.48677635192871094, 0.18205127120018005, 0.2172129601240158, 0.854802131652832, 0.21042832732200623, 1.0300946235656738, 0.11592099815607071, 0.0, 1.0326567888259888, 0.0, 0.0, 0.0, 0.5561797022819519, 0.66213059425354]"
26,"[0.0, 0.0, 0.07972690463066101, 0.932003915309906, 0.028611404821276665, 0.6409685015678406, 0.09712263941764832, 0.33242201805114746, 0.9660655856132507, 1.070754885673523, 0.23218150436878204, 0.7222225069999695, 0.17843733727931976, 0.35693231225013733, 0.20841582119464874, 0.02840842865407467, 0.9981470108032227, 0.08264469355344772, 0.0, 0.4487764239311218]"
36,"[0.5309302806854248, 0.9607712626457214, 0.09319417923688889, 0.7076756358146667, 0.9103758931159973, 0.2669673264026642, 0.0, 0.026415502652525902, 0.0, 0.0, 0.08060439676046371, 0.0, 1.0242698192596436, 0.6038733124732971, 0.29573962092399597, 0.0, 0.0, 0.6205571889877319, 0.5204783082008362, 0.18583711981773376]"
46,"[0.5760006308555603, 0.0, 0.43676453828811646, 0.1582884043455124, 0.0, 0.017170561477541924, 1.758050560951233, 0.768363893032074, 0.42448487877845764, 0.0, 0.5653942823410034, 0.026076890528202057, 0.26261037588119507, 0.08541403710842133, 0.06118908151984215, 0.0, 0.054409414529800415, 0.2556745707988739, 0.6266040802001953, 0.08450058102607727]"
56,"[0.0, 0.0, 0.1821814477443695, 0.0008404822438023984, 0.0, 0.3607208728790283, 0.01214131060987711, 1.1250717639923096, 0.0, 1.103880524635315, 0.0, 0.8934183716773987, 0.5214986801147461, 0.32859164476394653, 0.0, 0.8304951786994934, 0.2618306577205658, 0.35298532247543335, 0.2251426875591278, 0.3992989659309387]"
66,"[1.2610615491867065, 0.0, 0.8974099159240723, 0.4100934863090515, 0.16808967292308807, 0.3207748234272003, 0.3478209376335144, 0.0, 0.5025355219841003, 0.522808313369751, 0.08212778717279434, 0.14556542038917542, 0.20150558650493622, 0.7559087872505188, 0.7276365160942078, 0.0, 0.0, 0.9514378905296326, 0.01683718152344227, 0.0]"
76,"[0.790532112121582, 0.5538413524627686, 0.7493925094604492, 0.7708050608634949, 0.5603219270706177, 0.7700859904289246, 0.19007480144500732, 0.0263215284794569, 0.5181252360343933, 0.058431778103113174, 0.0, 0.1778533011674881, 0.059089191257953644, 0.11291982978582382, 0.4465976655483246, 0.0, 0.5186980366706848, 0.5132997632026672, 0.0, 0.5111954808235168]"
86,"[0.03145330026745796, 0.704092264175415, 0.10522729158401489, 0.0, 0.058312688022851944, 1.2351592779159546, 0.9199278950691223, 0.17742083966732025, 0.01881907694041729, 0.0, 0.5089089274406433, 0.09676530212163925, 0.0, 0.6127657890319824, 0.0, 0.26881304383277893, 0.2901374399662018, 0.8080295324325562, 0.18831895291805267, 0.5100740194320679]"
96,"[0.0, 0.0, 0.6542134284973145, 0.3110387623310089, 0.6011084318161011, 1.2590906620025635, 0.0, 0.7244555950164795, 0.9198992848396301, 0.49422764778137207, 0.3206748068332672, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6480468511581421, 0.00021496828412637115, 0.6432034969329834]"
106,"[0.0, 0.4623478949069977, 0.0, 0.29318568110466003, 1.07231867313385, 0.7861379981040955, 0.22001248598098755, 0.4640381634235382, 0.0, 0.28045132756233215, 0.0, 0.8968923687934875, 0.5959277153015137, 0.0, 0.367700457572937, 0.3772174119949341, 0.3186735212802887, 0.7717353105545044, 0.6275089383125305, 0.010376251302659512]"
116,"[0.6595847010612488, 0.20467470586299896, 0.39956966042518616, 0.9785906076431274, 0.0, 0.8531313538551331, 0.289491206407547, 0.2763560712337494, 0.0, 0.0, 0.7614383697509766, 0.7918828725814819, 0.15203803777694702, 0.1129307821393013, 0.25921592116355896, 0.3089693784713745, 0.39296281337738037, 0.05954708531498909, 0.04011836647987366, 0.692355215549469]"
126,"[0.07261825352907181, 0.7879409790039062, 0.0, 0.0, 0.06382352113723755, 0.6654157638549805, 0.0, 0.08378516137599945, 0.16268083453178406, 0.18322525918483734, 0.7346747517585754, 0.045929744839668274, 0.2170161008834839, 1.4614183902740479, 0.0, 0.06241023540496826, 0.17735688388347626, 0.34570252895355225, 0.9081176519393921, 0.5244271755218506]"
136,"[1.0998823642730713, 0.0, 0.29187071323394775, 0.2535867989063263, 0.05067574232816696, 0.27766233682632446, 0.09297935664653778, 1.2449884414672852, 0.7654838562011719, 0.07366771996021271, 0.0, 0.0, 0.19419527053833008, 0.0, 0.0, 0.0, 0.14696308970451355, 0.6547516584396362, 0.20261052250862122, 0.227435901761055]"
146,"[0.7371372580528259, 0.0, 0.0, 1.0359798669815063, 0.9857001900672913, 0.460987389087677, 0.048436325043439865, 0.5435191988945007, 0.0, 0.034018147736787796, 0.0, 0.294102281332016, 0.0, 0.3940901756286621, 0.058524541556835175, 0.27250367403030396, 0.45392507314682007, 0.5939746499061584, 0.45009851455688477, 0.5842748880386353]"
156,"[0.4252890348434448, 0.027951454743742943, 0.09332908689975739, 0.12675251066684723, 0.09474299848079681, 0.009597995318472385, 0.06503134220838547, 0.8120052814483643, 0.0, 0.0, 0.3828428387641907, 0.9048749804496765, 0.2876640260219574, 0.7865983843803406, 0.22344616055488586, 1.2531687021255493, 0.319822758436203, 0.6415682435035706, 0.0, 0.010647059418261051]"
166,"[0.009868061169981956, 0.0, 0.14532189071178436, 0.09821207076311111, 0.2793765068054199, 0.9238255620002747, 0.6743791103363037, 0.28970426321029663, 0.43364188075065613, 0.28070762753486633, 0.0, 1.3575161695480347, 0.03742968663573265, 0.05389310419559479, 0.3533814549446106, 0.0, 0.5429620146751404, 1.1684545278549194, 0.0, 0.0]"
176,"[0.7628130912780762, 0.3601730763912201, 0.0, 0.04542520269751549, 0.38601240515708923, 0.3782612681388855, 0.0, 0.9169815182685852, 0.8246012926101685, 0.36466801166534424, 0.0, 0.3224118947982788, 0.12530532479286194, 1.151928186416626, 0.4814389646053314, 0.38940995931625366, 0.27377328276634216, 0.42570263147354126, 0.05161958187818527, 0.2899606227874756]"
186,"[0.0, 0.9750155806541443, 1.054609775543213, 0.739232063293457, 0.4358278214931488, 0.0, 0.07921059429645538, 0.15227945148944855, 0.24809879064559937, 0.0, 0.4397940933704376, 1.114440679550171, 0.03787190839648247, 0.2695007622241974, 0.0, 0.33596426248550415, 0.3131330609321594, 0.2336282581090927, 0.5113475918769836, 0.14427857100963593]"
196,"[0.42986494302749634, 0.16589078307151794, 0.48441508412361145, 1.3581088781356812, 0.051091644912958145, 0.2708738446235657, 0.0, 0.06365072727203369, 0.530034065246582, 0.5900130271911621, 0.5819565057754517, 0.0, 0.07785369455814362, 0.0, 0.38780301809310913, 0.6401500701904297, 0.37414446473121643, 0.018446095287799835, 0.6203731298446655, 0.0]"
206,"[0.08279728144407272, 0.3692738711833954, 0.11334054172039032, 0.051027052104473114, 0.37837889790534973, 0.08125214278697968, 0.5035515427589417, 0.3053847551345825, 0.12233514338731766, 0.0, 1.7500205039978027, 0.14376898109912872, 0.20625609159469604, 0.3465556502342224, 0.4849168360233307, 0.14373409748077393, 0.09106460958719254, 0.0, 0.0, 1.0968550443649292]"
216,"[0.24979855120182037, 0.0, 0.24682320654392242, 0.06589966267347336, 1.1398042440414429, 0.09669326990842819, 0.9346038699150085, 0.0, 0.24620088934898376, 0.13706782460212708, 0.43034878373146057, 0.5288341045379639, 0.094645194709301, 0.5504493117332458, 0.09975923597812653, 0.5898985862731934, 0.09712105244398117, 0.08013973385095596, 0.5353990793228149, 0.0709569975733757]"
226,"[0.6822344660758972, 0.6353011727333069, 0.5102178454399109, 0.0, 0.0660291239619255, 0.0, 0.5063998103141785, 1.121946930885315, 0.0, 0.16606955230236053, 1.0678815841674805, 0.16382423043251038, 0.6358411312103271, 0.30292582511901855, 0.26171866059303284, 0.2622494399547577, 0.9660680890083313, 0.0, 0.23664261400699615, 0.31162071228027344]"
236,"[0.0, 0.8559744954109192, 0.6480857729911804, 0.18046189844608307, 0.21183060109615326, 0.13055622577667236, 0.0, 0.0, 0.6554608941078186, 0.0, 0.932703971862793, 1.1271287202835083, 0.5604531764984131, 0.0, 0.9166736006736755, 0.0, 0.09683544933795929, 0.5992676615715027, 0.0, 0.3707073926925659]"
246,"[0.049926578998565674, 0.3652319014072418, 0.18216879665851593, 0.0, 0.18615585565567017, 0.0, 0.1481190025806427, 0.013117542490363121, 1.0286798477172852, 0.09610287845134735, 0.0, 0.0, 0.15635336935520172, 0.2384709268808365, 0.9276056289672852, 0.3369967043399811, 0.8739396333694458, 1.3649158477783203, 0.6209813952445984, 0.5161826610565186]"
256,"[0.39759835600852966, 1.0573985576629639, 0.42845290899276733, 0.09871358424425125, 0.0, 0.04147164896130562, 0.0, 0.1336706280708313, 0.7047826647758484, 0.23528479039669037, 0.0, 0.8062759637832642, 0.30188581347465515, 0.0, 0.8359624743461609, 0.9499062299728394, 0.15343201160430908, 0.19845272600650787, 0.0, 0.4163588583469391]"
266,"[0.2701682150363922, 0.0, 0.37913843989372253, 0.5899606347084045, 0.31405314803123474, 0.7704336047172546, 0.09465505927801132, 0.0, 0.1014772579073906, 0.5599632263183594, 1.0320771932601929, 0.1523822396993637, 0.0, 0.09046045690774918, 0.0, 0.06798018515110016, 0.0, 0.0, 1.2412149906158447, 0.8080922961235046]"
276,"[1.126023292541504, 0.0, 0.830633819103241, 0.48566558957099915, 0.25567275285720825, 0.22531980276107788, 0.02213439531624317, 0.0, 1.3327512741088867, 0.19515708088874817, 0.5566853284835815, 0.0, 0.604154646396637, 0.7949954271316528, 0.007401650305837393, 0.06106629967689514, 0.05671309679746628, 0.1434089094400406, 0.370440274477005, 0.3272639811038971]"
